,timestamp,brightness,color1,color2,color3,feature1,feature2,video_name,brightness,color1,color2,color3,feature1,feature2,brightness color1,brightness color2,brightness color3,brightness feature1,brightness feature2,color1 color2,color1 color3,color1 feature1,color1 feature2,color2 color3,color2 feature1,color2 feature2,color3 feature1,color3 feature2,feature1 feature2
0,0.0,-2.3401972623229588,-0.11489832834968296,-0.11701355538785488,-0.11685363036467478,-0.41675803905227526,-0.06646572301513204,1OHZTFseggA.mp4,-2.3401972623229588,-0.11489832834968296,-0.11701355538785488,-0.11685363036467478,-0.41675803905227526,-0.06646572301513204,0.2688847534494125,0.2738348019733339,0.2734605458719109,0.9752960220412193,0.15554290303832807,0.013444661908317564,0.013426286790492886,0.047884802013398314,0.0076368004669917205,0.013673458748948793,0.0487663398859772,0.007777390561424974,0.04869968984692127,0.0077667610291310965,0.027700124387978108
1,27.133333333333333,0.7951432881801375,-0.11440914189670119,-0.11649809554078298,-0.11631361475087397,1.254216359213886,1.1024923260630934,1OHZTFseggA.mp4,0.7951432881801375,-0.11440914189670119,-0.11649809554078298,-0.11631361475087397,1.254216359213886,1.1024923260630934,-0.09097166128561092,-0.09263267875502199,-0.09248599009312766,0.9972817199546498,0.8766393733391764,0.013328447143420893,0.013307340854550976,-0.14349381741046544,-0.1261352009725766,0.013550314603941141,-0.14611381724451228,-0.1284382563346783,-0.1458824384198477,-0.12823486767949757,1.3827639112561014
2,54.3,1.7458780871802495,-0.1144207829177419,-0.11644626009584036,-0.11621481557379545,0.13025124720471215,-2.0712964456894656,1OHZTFseggA.mp4,1.7458780871802495,-0.1144207829177419,-0.11644626009584036,-0.11621481557379545,0.13025124720471215,-2.0712964456894656,-0.1997647376140938,-0.2033009738354196,-0.20289689991598348,0.22740279832260468,-3.6162310765835737,0.01332387224800906,0.01329739018459466,-0.014903449681175504,0.2369993609705247,0.013532780641296304,-0.01516727060980751,0.2411947246503452,-0.015137124672152464,0.24071533443445928,-0.2697889453817402
3,81.43333333333334,0.9054414311243832,-0.11437560890467244,-0.11646235537864451,-0.11628117157884002,1.0154041427844247,4.162828158928718,1OHZTFseggA.mp4,0.9054414311243832,-0.11437560890467244,-0.11646235537864451,-0.11628117157884002,1.0154041427844247,4.162828158928718,-0.10356041501236936,-0.1054498417261564,-0.10528579040716486,0.919388980212357,3.7691970857453003,0.013320452810904819,0.013299729803478518,-0.11613746711529553,-0.47612600544298866,0.013542379128260004,-0.11825635812990756,-0.48481277242538484,-0.11807238334898065,-0.48405853540161703,4.22695295827588
4,108.6,1.2452536836362291,-0.11433549819374982,-0.11650040088101772,-0.11632138763545832,1.0970533383717265,-1.7622865186534966,1OHZTFseggA.mp4,1.2452536836362291,-0.11433549819374982,-0.11650040088101772,-0.11632138763545832,1.0970533383717265,-1.7622865186534966,-0.14237670029615038,-0.14507255334218472,-0.1448496364387322,1.3661097107528148,-2.194493778975733,0.013320131374502732,0.013299663805888417,-0.12543213998784775,0.2014919070703765,0.013551488290567152,-0.12780715370816492,0.20530708589034546,-0.1276107666295112,0.20499161326103574,-1.9333223084563063
5,135.73333333333332,0.3776874048052479,-0.11435459987109943,-0.1165230709317222,-0.11636583704091565,0.630911275226992,-0.7115910453450893,1OHZTFseggA.mp4,0.3776874048052479,-0.11435459987109943,-0.1165230709317222,-0.11636583704091565,0.630911275226992,-0.7115910453450893,-0.04319029205285808,-0.044009296260139975,-0.043949910999973814,0.23828724220285208,-0.26875897519904024,0.013324949152148829,0.013306968733479469,-0.07214760643274776,0.08137370926229506,0.013559304683547841,-0.0735157192748981,0.0829167738511242,-0.07341651864034043,0.08280488762240149,-0.44895081385877855
6,162.9,0.2612665854727377,-0.11436563487805874,-0.11652274866180033,-0.11636108074976896,0.38162839636569634,-0.48933231569358226,1OHZTFseggA.mp4,0.2612665854727377,-0.11436563487805874,-0.11652274866180033,-0.11636108074976896,0.38162839636569634,-0.48933231569358226,-0.029879918920012245,-0.030443500672766587,-0.030401262249409644,0.09970674803790201,-0.12784618328272998,0.013326198128443266,0.013307708875044387,-0.043645173837858306,0.05596280095064721,0.013558712966220781,-0.04446838971192595,0.05701834643366002,-0.044406692645913626,0.05693923709989236,-0.18674310692805446
7,190.03333333333333,0.22190374845477648,-0.11436406368730306,-0.11651884747795607,-0.11635921239737523,0.41943791430678695,-0.5065397841471833,1OHZTFseggA.mp4,0.22190374845477648,-0.11436406368730306,-0.11651884747795607,-0.11635921239737523,0.41943791430678695,-0.5065397841471833,-0.025377814420733336,-0.02585596902098883,-0.025820545398223062,0.09307484542872935,-0.11240307684373332,0.01332556889374012,0.013307312377217845,-0.04796862434465095,0.05792994813436121,0.01355804132198486,-0.048872422363584515,0.05902143185056244,-0.04880546535833549,0.0589405703313027,-0.2124619905761046
8,217.2,0.21937436364839236,-0.11440816814874284,-0.11651110642565239,-0.11624559665264186,-0.8002454206144489,-0.3503073277617024,1OHZTFseggA.mp4,0.21937436364839236,-0.11440816814874284,-0.11651110642565239,-0.11624559665264186,-0.8002454206144489,-0.3503073277617024,-0.025098219083808732,-0.02555954983009761,-0.025501303792600998,-0.17555332990983483,-0.07684844710909228,0.013329822255142112,0.01329944576838639,0.09155461264191932,0.040078019658297624,0.013543903083109418,0.09323747936785103,0.04081469434652961,0.09302500638787096,0.04072168432745167,0.28033183484898716
9,244.33333333333334,0.3204570746289546,-0.11440122583577053,-0.11649621414766531,-0.11622549284851187,-0.44001163520297387,0.03155958699840091,1OHZTFseggA.mp4,0.3204570746289546,-0.11440122583577053,-0.11649621414766531,-0.11622549284851187,-0.44001163520297387,0.03155958699840091,-0.03666068216529741,-0.03733203599110906,-0.0372452814355426,-0.14100484141984776,0.010113492926005547,0.013327309703719346,0.01329633885523634,0.05033787044922209,-0.00361045543948771,0.013539829904298183,0.05125968968207003,-0.0036765724053775864,0.051140569160545254,-0.003668028552984633,-0.0138865854814969
